elapsed time,timestamp,topic,value
0.003893558,1785795437.826010171,/loadcell_data_filtered.wrench.force.z,11379.581959431573
0.004062024,1785795437.826178637,/loadcell_data_filtered.wrench.force.z,11373.881411112212
0.004180075,1785795437.826296688,/loadcell_data_filtered.wrench.force.z,11371.135404789899
0.0043144920000000005,1785795437.826431105,/loadcell_data_filtered.wrench.force.z,11368.146167651079
0.0044322680000000005,1785795437.826548881,/loadcell_data_filtered.wrench.force.z,11366.058484868849
0.00456022,1785795437.826676833,/loadcell_data_filtered.wrench.force.z,11363.824225654205
0.004669831,1785795437.826786444,/loadcell_data_filtered.wrench.force.z,11362.680087671606
0.004784298,1785795437.826900911,/loadcell_data_filtered.wrench.force.z,11362.024255580143
0.0049122340000000006,1785795437.827028847,/loadcell_data_filtered.wrench.force.z,11359.375252808917
0.0050168240000000005,1785795437.827133437,/loadcell_data_filtered.wrench.force.z,11355.40011528912
0.00512864,1785795437.827245253,/loadcell_data_filtered.wrench.force.z,11356.16029482767
0.00524152,1785795437.827358133,/loadcell_data_filtered.wrench.force.z,11354.562479477838
0.0057913290000000004,1785795437.827907942,/loadcell_data_filtered.wrench.force.z,11353.438696993651
0.006069064000000001,1785795437.828185677,/loadcell_data_filtered.wrench.force.z,11351.8095793679
0.006541197,1785795437.828657810,/loadcell_data_filtered.wrench.force.z,11345.627090721278
0.006725442000000001,1785795437.828842055,/loadcell_data_filtered.wrench.force.z,11345.782760698017
0.008592981000000001,1785795437.830709594,/loadcell_data_filtered.wrench.force.z,11344.81164297517
0.008775469000000001,1785795437.830892082,/loadcell_data_filtered.wrench.force.z,11344.413701321131
0.008935849000000001,1785795437.831052462,/loadcell_data_filtered.wrench.force.z,11350.056910105684
0.009081817,1785795437.831198430,/loadcell_data_filtered.wrench.force.z,11348.736339434934
0.009212423,1785795437.831329036,/loadcell_data_filtered.wrench.force.z,11351.353842487859
0.012043819,1785795437.834160432,/loadcell_data_filtered.wrench.force.z,11353.28643082509
0.012081091,1785795437.834197704,/loadcell_data_filtered.wrench.force.z,11355.944492934634
0.012221135000000001,1785795437.834337748,/loadcell_data_filtered.wrench.force.z,11357.192464786272
0.012374189,1785795437.834490802,/loadcell_data_filtered.wrench.force.z,11358.102668399688
0.012496369,1785795437.834612982,/loadcell_data_filtered.wrench.force.z,11357.281223384096
0.012744387000000001,1785795437.834861000,/loadcell_data_filtered.wrench.force.z,11350.816756738921
0.012883364000000001,1785795437.834999977,/loadcell_data_filtered.wrench.force.z,11350.181589175312
0.013045415000000001,1785795437.835162028,/loadcell_data_filtered.wrench.force.z,11348.781142785929
0.013239641000000002,1785795437.835356254,/loadcell_data_filtered.wrench.force.z,11347.759539091254
0.014499612,1785795437.836616225,/loadcell_data_filtered.wrench.force.z,11347.542944440662
0.014836255000000001,1785795437.836952868,/loadcell_data_filtered.wrench.force.z,11346.704177685748
0.015145903,1785795437.837262516,/loadcell_data_filtered.wrench.force.z,11346.643760736997
0.016211317,1785795437.838327930,/loadcell_data_filtered.wrench.force.z,11345.64852975276
0.016347218,1785795437.838463831,/loadcell_data_filtered.wrench.force.z,11342.637448339374
0.017144956,1785795437.839261569,/loadcell_data_filtered.wrench.force.z,11338.114342680989
0.017716289,1785795437.839832902,/loadcell_data_filtered.wrench.force.z,11333.48468077876
0.017846513,1785795437.839963126,/loadcell_data_filtered.wrench.force.z,11329.316483040097
0.018105933,1785795437.840222546,/loadcell_data_filtered.wrench.force.z,11326.223888180633
0.018569267,1785795437.840685880,/loadcell_data_filtered.wrench.force.z,11322.7162850981
0.020920929,1785795437.843037542,/loadcell_data_filtered.wrench.force.z,11320.491569944763
0.020943153000000003,1785795437.843059766,/loadcell_data_filtered.wrench.force.z,11319.435680929033
0.020947158,1785795437.843063771,/loadcell_data_filtered.wrench.force.z,11318.942851599018
0.020950185,1785795437.843066798,/loadcell_data_filtered.wrench.force.z,11318.918095541609
0.020953024,1785795437.843069637,/loadcell_data_filtered.wrench.force.z,11317.840144336154
0.02301233,1785795437.845128943,/loadcell_data_filtered.wrench.force.z,11316.98711008986
0.023986621000000003,1785795437.846103234,/loadcell_data_filtered.wrench.force.z,11315.981070807773
0.024176700000000002,1785795437.846293313,/loadcell_data_filtered.wrench.force.z,11315.584436331706
0.024294141,1785795437.846410754,/loadcell_data_filtered.wrench.force.z,11315.019660213522
0.024414841000000003,1785795437.846531454,/loadcell_data_filtered.wrench.force.z,11314.560161400837
0.024545009000000003,1785795437.846661622,/loadcell_data_filtered.wrench.force.z,11313.540542174884
0.024667031000000002,1785795437.846783644,/loadcell_data_filtered.wrench.force.z,11317.429269045173
0.025755280000000002,1785795437.847871893,/loadcell_data_filtered.wrench.force.z,11320.211022958914
0.026051856,1785795437.848168469,/loadcell_data_filtered.wrench.force.z,11323.641769328486
0.026209815,1785795437.848326428,/loadcell_data_filtered.wrench.force.z,11326.839739638763
0.026357092000000002,1785795437.848473705,/loadcell_data_filtered.wrench.force.z,11329.510693428261
