elapsed time,timestamp,topic,value
0.000139877,1785795552.506990358,/loadcell_data_filtered.wrench.force.z,14829.089983451879
0.002888673,1785795552.509739154,/loadcell_data_filtered.wrench.force.z,14824.229979997881
0.0032465190000000002,1785795552.510097000,/loadcell_data_filtered.wrench.force.z,14820.306801185794
0.0034731080000000004,1785795552.510323589,/loadcell_data_filtered.wrench.force.z,14818.150281226846
0.0037028340000000003,1785795552.510553315,/loadcell_data_filtered.wrench.force.z,14816.029943381622
0.003950656,1785795552.510801137,/loadcell_data_filtered.wrench.force.z,14814.181687806564
0.004233992000000001,1785795552.511084473,/loadcell_data_filtered.wrench.force.z,14813.730896669633
0.0045660810000000005,1785795552.511416562,/loadcell_data_filtered.wrench.force.z,14813.949640334398
0.004904221,1785795552.511754702,/loadcell_data_filtered.wrench.force.z,14814.5830289387
0.005176825,1785795552.512027306,/loadcell_data_filtered.wrench.force.z,14814.807530160313
0.005512793,1785795552.512363274,/loadcell_data_filtered.wrench.force.z,14813.700924835597
0.006308078000000001,1785795552.513158559,/loadcell_data_filtered.wrench.force.z,14814.35196250041
0.006713403000000001,1785795552.513563884,/loadcell_data_filtered.wrench.force.z,14814.354884317061
0.0070579860000000005,1785795552.513908467,/loadcell_data_filtered.wrench.force.z,14814.285584330119
0.007430417000000001,1785795552.514280898,/loadcell_data_filtered.wrench.force.z,14807.179269924934
0.007685611,1785795552.514536092,/loadcell_data_filtered.wrench.force.z,14807.426930316411
0.009099803,1785795552.515950284,/loadcell_data_filtered.wrench.force.z,14806.884141010776
0.009310265,1785795552.516160746,/loadcell_data_filtered.wrench.force.z,14810.826214333245
0.009471911000000001,1785795552.516322392,/loadcell_data_filtered.wrench.force.z,14814.421359096632
0.009594179000000001,1785795552.516444660,/loadcell_data_filtered.wrench.force.z,14813.164642009287
0.009723883000000001,1785795552.516574364,/loadcell_data_filtered.wrench.force.z,14815.643805689233
0.010167222,1785795552.517017703,/loadcell_data_filtered.wrench.force.z,14818.11888928353
0.011414857,1785795552.518265338,/loadcell_data_filtered.wrench.force.z,14820.330170522046
0.011618275,1785795552.518468756,/loadcell_data_filtered.wrench.force.z,14822.11644005256
0.011763673,1785795552.518614154,/loadcell_data_filtered.wrench.force.z,14821.950207850949
0.011925255000000001,1785795552.518775736,/loadcell_data_filtered.wrench.force.z,14822.79310977001
0.012054893,1785795552.518905374,/loadcell_data_filtered.wrench.force.z,14822.64433578891
0.01254591,1785795552.519396391,/loadcell_data_filtered.wrench.force.z,14822.31167203263
0.015697086000000002,1785795552.522547567,/loadcell_data_filtered.wrench.force.z,14822.223810858057
0.015899886000000002,1785795552.522750367,/loadcell_data_filtered.wrench.force.z,14822.042636578537
0.016027225000000003,1785795552.522877706,/loadcell_data_filtered.wrench.force.z,14822.823500348597
0.016256843,1785795552.523107324,/loadcell_data_filtered.wrench.force.z,14822.977045670204
0.016501388000000002,1785795552.523351869,/loadcell_data_filtered.wrench.force.z,14823.234680528982
0.016747389,1785795552.523597870,/loadcell_data_filtered.wrench.force.z,14823.74472958109
0.016987687,1785795552.523838168,/loadcell_data_filtered.wrench.force.z,14819.301576105678
0.017204209,1785795552.524054690,/loadcell_data_filtered.wrench.force.z,14815.138030305443
0.020051784,1785795552.526902265,/loadcell_data_filtered.wrench.force.z,14811.227960913684
0.020514806,1785795552.527365287,/loadcell_data_filtered.wrench.force.z,14808.55926016466
0.020652679,1785795552.527503160,/loadcell_data_filtered.wrench.force.z,14805.737428209131
0.020776008000000002,1785795552.527626489,/loadcell_data_filtered.wrench.force.z,14804.436661633974
0.020895649000000002,1785795552.527746130,/loadcell_data_filtered.wrench.force.z,14803.5104509918
0.021011825,1785795552.527862306,/loadcell_data_filtered.wrench.force.z,14803.880252336581
0.021155465000000002,1785795552.528005946,/loadcell_data_filtered.wrench.force.z,14804.653424827817
0.021262482000000003,1785795552.528112963,/loadcell_data_filtered.wrench.force.z,14805.396611751703
0.021403262000000003,1785795552.528253743,/loadcell_data_filtered.wrench.force.z,14805.502077657566
0.021518056,1785795552.528368537,/loadcell_data_filtered.wrench.force.z,14804.044359882502
0.021991146000000003,1785795552.528841627,/loadcell_data_filtered.wrench.force.z,14804.248497744611
0.022562804000000002,1785795552.529413285,/loadcell_data_filtered.wrench.force.z,14804.269896587417
0.023072852,1785795552.529923333,/loadcell_data_filtered.wrench.force.z,14804.698760629237
0.023443964,1785795552.530294445,/loadcell_data_filtered.wrench.force.z,14804.536926259025
0.025257909000000002,1785795552.532108390,/loadcell_data_filtered.wrench.force.z,14804.73615368399
0.025641937,1785795552.532492418,/loadcell_data_filtered.wrench.force.z,14810.510468918583
0.025775526,1785795552.532626007,/loadcell_data_filtered.wrench.force.z,14815.182877282845
0.025902472000000003,1785795552.532752953,/loadcell_data_filtered.wrench.force.z,14819.2685388203
0.026007152000000002,1785795552.532857633,/loadcell_data_filtered.wrench.force.z,14822.266307391097
0.026446953000000002,1785795552.533297434,/loadcell_data_filtered.wrench.force.z,14824.944313861983
0.027150077,1785795552.534000558,/loadcell_data_filtered.wrench.force.z,14826.794237676215
0.030370216000000002,1785795552.537220697,/loadcell_data_filtered.wrench.force.z,14827.543722917202
0.030520842000000003,1785795552.537371323,/loadcell_data_filtered.wrench.force.z,14827.571971311601
0.030652751000000002,1785795552.537503232,/loadcell_data_filtered.wrench.force.z,14828.487746583847
0.030778589000000002,1785795552.537629070,/loadcell_data_filtered.wrench.force.z,14829.301197133498
0.030925450000000004,1785795552.537775931,/loadcell_data_filtered.wrench.force.z,14829.977167798146
0.031070298000000003,1785795552.537920779,/loadcell_data_filtered.wrench.force.z,14823.328197588731
0.031227273000000003,1785795552.538077754,/loadcell_data_filtered.wrench.force.z,14823.993803917023
0.031355042,1785795552.538205523,/loadcell_data_filtered.wrench.force.z,14823.07722027728
0.031476000000000004,1785795552.538326481,/loadcell_data_filtered.wrench.force.z,14823.691735312064
0.031953749000000004,1785795552.538804230,/loadcell_data_filtered.wrench.force.z,14823.30832381627
0.032281655,1785795552.539132136,/loadcell_data_filtered.wrench.force.z,14821.276357931973
0.032954932,1785795552.539805413,/loadcell_data_filtered.wrench.force.z,14816.734635665614
0.033473223,1785795552.540323704,/loadcell_data_filtered.wrench.force.z,14812.633153994633
0.033864558,1785795552.540715039,/loadcell_data_filtered.wrench.force.z,14809.340329257924
0.03448658,1785795552.541337061,/loadcell_data_filtered.wrench.force.z,14807.090131577725
0.035011996000000004,1785795552.541862477,/loadcell_data_filtered.wrench.force.z,14804.60773735793
0.035423479,1785795552.542273960,/loadcell_data_filtered.wrench.force.z,14804.0216283515
0.035991607,1785795552.542842088,/loadcell_data_filtered.wrench.force.z,14803.976653878923
0.037280861000000005,1785795552.544131342,/loadcell_data_filtered.wrench.force.z,14804.128237456296
0.037838348,1785795552.544688829,/loadcell_data_filtered.wrench.force.z,14804.19036820599
0.037990342,1785795552.544840823,/loadcell_data_filtered.wrench.force.z,14805.270684812103
0.038135155000000004,1785795552.544985636,/loadcell_data_filtered.wrench.force.z,14806.46789039399
0.038302575000000005,1785795552.545153056,/loadcell_data_filtered.wrench.force.z,14806.482687564427
0.038943274,1785795552.545793755,/loadcell_data_filtered.wrench.force.z,14806.311197855292
0.039390572000000006,1785795552.546241053,/loadcell_data_filtered.wrench.force.z,14806.34368045679
0.039746591000000005,1785795552.546597072,/loadcell_data_filtered.wrench.force.z,14806.19051445361
0.040512171,1785795552.547362652,/loadcell_data_filtered.wrench.force.z,14806.305235995078
0.040830675000000004,1785795552.547681156,/loadcell_data_filtered.wrench.force.z,14811.279569895358
0.041545937000000005,1785795552.548396418,/loadcell_data_filtered.wrench.force.z,14814.940310021522
0.042026488,1785795552.548876969,/loadcell_data_filtered.wrench.force.z,14819.277024638306
0.042505966,1785795552.549356447,/loadcell_data_filtered.wrench.force.z,14822.815807197228
0.043056265,1785795552.549906746,/loadcell_data_filtered.wrench.force.z,14825.299985932954
0.043596089000000005,1785795552.550446570,/loadcell_data_filtered.wrench.force.z,14827.014716230093
0.043938813,1785795552.550789294,/loadcell_data_filtered.wrench.force.z,14828.38268961203
0.044340507,1785795552.551190988,/loadcell_data_filtered.wrench.force.z,14828.74020437638
0.044819458,1785795552.551669939,/loadcell_data_filtered.wrench.force.z,14829.185659878362
0.045711538,1785795552.552562019,/loadcell_data_filtered.wrench.force.z,14829.455102855978
0.046162064,1785795552.553012545,/loadcell_data_filtered.wrench.force.z,14829.92104988982
0.046534531000000004,1785795552.553385012,/loadcell_data_filtered.wrench.force.z,14829.716599712798
0.047118821000000005,1785795552.553969302,/loadcell_data_filtered.wrench.force.z,14829.50896157176
0.047480396,1785795552.554330877,/loadcell_data_filtered.wrench.force.z,14829.38465729221
0.048036494000000006,1785795552.554886975,/loadcell_data_filtered.wrench.force.z,14829.066777506787
