elapsed time,timestamp,topic,value
0.000380753,1785795582.280864237,/loadcell_data_filtered.wrench.force.z,17347.710966262388
0.000680839,1785795582.281164323,/loadcell_data_filtered.wrench.force.z,17348.653024731724
0.0009241700000000001,1785795582.281407654,/loadcell_data_filtered.wrench.force.z,17348.782508006698
0.0031090790000000003,1785795582.283592563,/loadcell_data_filtered.wrench.force.z,17349.47015433085
0.0036289720000000003,1785795582.284112456,/loadcell_data_filtered.wrench.force.z,17350.250196402747
0.004045075,1785795582.284528559,/loadcell_data_filtered.wrench.force.z,17352.17476796379
0.0044559790000000005,1785795582.284939463,/loadcell_data_filtered.wrench.force.z,17358.89543234428
0.004795160000000001,1785795582.285278644,/loadcell_data_filtered.wrench.force.z,17364.180472958546
0.00515046,1785795582.285633944,/loadcell_data_filtered.wrench.force.z,17369.09158964116
0.006275709,1785795582.286759193,/loadcell_data_filtered.wrench.force.z,17372.30029134536
0.006586903000000001,1785795582.287070387,/loadcell_data_filtered.wrench.force.z,17375.207313311035
0.006851295,1785795582.287334779,/loadcell_data_filtered.wrench.force.z,17377.76105439798
0.007129386000000001,1785795582.287612870,/loadcell_data_filtered.wrench.force.z,17373.450672759365
0.007429164,1785795582.287912648,/loadcell_data_filtered.wrench.force.z,17372.96610167831
0.007773800000000001,1785795582.288257284,/loadcell_data_filtered.wrench.force.z,17373.506644974732
0.008165515,1785795582.288648999,/loadcell_data_filtered.wrench.force.z,17373.230566832306
0.010435507,1785795582.290918991,/loadcell_data_filtered.wrench.force.z,17373.713508721543
0.010867259,1785795582.291350743,/loadcell_data_filtered.wrench.force.z,17373.38295349035
0.011218996,1785795582.291702480,/loadcell_data_filtered.wrench.force.z,17373.16208843754
0.011646771,1785795582.292130255,/loadcell_data_filtered.wrench.force.z,17373.238036856066
0.012015192000000001,1785795582.292498676,/loadcell_data_filtered.wrench.force.z,17373.52295060715
0.012398296000000001,1785795582.292881780,/loadcell_data_filtered.wrench.force.z,17373.317873506094
0.012764219,1785795582.293247703,/loadcell_data_filtered.wrench.force.z,17372.547262094333
0.012960515,1785795582.293443999,/loadcell_data_filtered.wrench.force.z,17366.16796327421
0.013196359000000001,1785795582.293679843,/loadcell_data_filtered.wrench.force.z,17362.334258777108
0.013550698000000002,1785795582.294034182,/loadcell_data_filtered.wrench.force.z,17358.288608330688
0.014050535000000001,1785795582.294534019,/loadcell_data_filtered.wrench.force.z,17354.941598749858
0.014445855,1785795582.294929339,/loadcell_data_filtered.wrench.force.z,17351.48222739368
0.014955320000000001,1785795582.295438804,/loadcell_data_filtered.wrench.force.z,17349.88697944285
0.015310763000000002,1785795582.295794247,/loadcell_data_filtered.wrench.force.z,17348.233595127724
0.016037495000000002,1785795582.296520979,/loadcell_data_filtered.wrench.force.z,17347.767632742027
0.016469259,1785795582.296952743,/loadcell_data_filtered.wrench.force.z,17347.547395688987
0.016960084,1785795582.297443568,/loadcell_data_filtered.wrench.force.z,17340.242834598237
0.017472975,1785795582.297956459,/loadcell_data_filtered.wrench.force.z,17340.23427609472
0.017842800000000002,1785795582.298326284,/loadcell_data_filtered.wrench.force.z,17339.649859673806
0.018158949,1785795582.298642433,/loadcell_data_filtered.wrench.force.z,17339.05569600604
0.018527743000000003,1785795582.299011227,/loadcell_data_filtered.wrench.force.z,17338.387037484874
0.020626105000000002,1785795582.301109589,/loadcell_data_filtered.wrench.force.z,17338.122780887174
0.021052317,1785795582.301535801,/loadcell_data_filtered.wrench.force.z,17338.73729484341
0.021387240000000002,1785795582.301870724,/loadcell_data_filtered.wrench.force.z,17339.526971998464
