ote 0x0F, read back 0x0F OK
  sample  177:     9603  (running sum:   1912393, n_ok: 177)
  sample  178:     9696  (running sum:   1922089, n_ok: 178)
  sample  179:     9603  (running sum:   1931692, n_ok: 179)
  sample  180:    10239  (running sum:   1941931, n_ok: 180)
  sample  181:    10354  (running sum:   1952285, n_ok: 181)
  sample  182:    10560  (running sum:   1962845, n_ok: 182)
  sample  183:    10557  (running sum:   1973402, n_ok: 183)
  sample  184:    10638  (running sum:   1984040, n_ok: 184)
  sample  185:    10502  (running sum:   1994542, n_ok: 185)
  sample  186:    10533  (running sum:   2005075, n_ok: 186)
  sample  187:    10566  (running sum:   2015641, n_ok: 187)
  sample  188:    10651  (running sum:   2026292, n_ok: 188)
  sample  189:    10674  (running sum:   2036966, n_ok: 189)
  sample  190:    10630  (running sum:   2047596, n_ok: 190)
  sample  191:    10500  (running sum:   2058096, n_ok: 191)
  sample  192:    10822  (running sum:   2068918, n_ok: 192)
  sample  193:    11786  (running sum:   2080704, n_ok: 193)
  sample  194:    11531  (running sum:   2092235, n_ok: 194)
  sample  195:    11517  (running sum:   2103752, n_ok: 195)
  sample  196:    11405  (running sum:   2115157, n_ok: 196)
  sample  197:    10850  (running sum:   2126007, n_ok: 197)
  sample  198:    10791  (running sum:   2136798, n_ok: 198)
  sample  199:    10657  (running sum:   2147455, n_ok: 199)
  sample  200:    10518  (running sum:   2157973, n_ok: 200)
  sample  201:    10595  (running sum:   2168568, n_ok: 201)
  sample  202:    10497  (running sum:   2179065, n_ok: 202)
  sample  203:    10429  (running sum:   2189494, n_ok: 203)
  sample  204:    10486  (running sum:   2199980, n_ok: 204)
  sample  205:    10527  (running sum:   2210507, n_ok: 205)
  sample  206:    10467  (running sum:   2220974, n_ok: 206)
  sample  207:    10528  (running sum:   2231502, n_ok: 207)
  sample  208:    10391  (running sum:   2241893, n_ok: 208)
  sample  209:    10026  (running sum:   2251919, n_ok: 209)
  sample  210:     9632  (running sum:   2261551, n_ok: 210)
  sample  211:     9565  (running sum:   2271116, n_ok: 211)
  sample  212:     9764  (running sum:   2280880, n_ok: 212)
  sample  213:    10128  (running sum:   2291008, n_ok: 213)
  sample  214:    10676  (running sum:   2301684, n_ok: 214)
  sample  215:    10909  (running sum:   2312593, n_ok: 215)
  sample  216:    10850  (running sum:   2323443, n_ok: 216)
  sample  217:    10938  (running sum:   2334381, n_ok: 217)
  sample  218:    10896  (running sum:   2345277, n_ok: 218)
  sample  219:    10831  (running sum:   2356108, n_ok: 219)
  sample  220:    11071  (running sum:   2367179, n_ok: 220)
  sample  221:    10850  (running sum:   2378029, n_ok: 221)
  sample  222:    10877  (running sum:   2388906, n_ok: 222)
  sample  223:    10977  (running sum:   2399883, n_ok: 223)
  sample  224:    11009  (running sum:   2410892, n_ok: 224)
  sample  225:    10979  (running sum:   2421871, n_ok: 225)
  sample  226:    11488  (running sum:   2433359, n_ok: 226)
  sample  227:    12010  (running sum:   2445369, n_ok: 227)
  sample  228:    11726  (running sum:   2457095, n_ok: 228)
  sample  229:    11716  (running sum:   2468811, n_ok: 229)
  sample  230:    11406  (running sum:   2480217, n_ok: 230)
  sample  231:    11128  (running sum:   2491345, n_ok: 231)
  sample  232:    10905  (running sum:   2502250, n_ok: 232)
  sample  233:    10858  (running sum:   2513108, n_ok: 233)
  sample  234:    10833  (running sum:   2523941, n_ok: 234)
  sample  235:    10631  (running sum:   2534572, n_ok: 235)
  sample  236:    10611  (running sum:   2545183, n_ok: 236)
  sample  237:    10591  (running sum:   2555774, n_ok: 237)
  sample  238:    10594  (running sum:   2566368, n_ok: 238)
  sample  239:    10419  (running sum:   2576787, n_ok: 239)
  sample  240:    10401  (running sum:   2587188, n_ok: 240)
  sample  241:    10505  (running sum:   2597693, n_ok: 241)
  sample  242:    10242  (running sum:   2607935, n_ok: 242)
  sample  243:     9811  (running sum:   2617746, n_ok: 243)
  sample  244:     9625  (running sum:   2627371, n_ok: 244)
  sample  245:     9687  (running sum:   2637058, n_ok: 245)
  sample  246:     9764  (running sum:   2646822, n_ok: 246)
  sample  247:    10422  (running sum:   2657244, n_ok: 247)
  sample  248:    10601  (running sum:   2667845, n_ok: 248)
  sample  249:    10676  (running sum:   2678521, n_ok: 249)
  sample  250:    10792  (running sum:   2689313, n_ok: 250)
  sample  251:    10698  (running sum:   2700011, n_ok: 251)
  sample  252:    10718  (running sum:   2710729, n_ok: 252)
  sample  253:    10853  (running sum:   2721582, n_ok: 253)
  sample  254:    10776  (running sum:   2732358, n_ok: 254)
  sample  255:    10837  (running sum:   2743195, n_ok: 255)
  sample  256:    10836  (running sum:   2754031, n_ok: 256)
  sample  257:    10803  (running sum:   2764834, n_ok: 257)
  sample  258:    10827  (running sum:   2775661, n_ok: 258)
  sample  259:    11083  (running sum:   2786744, n_ok: 259)
  sample  260:    12030  (running sum:   2798774, n_ok: 260)
  sample  261:    11826  (running sum:   2810600, n_ok: 261)
  sample  262:    11699  (running sum:   2822299, n_ok: 262)
  sample  263:    11629  (running sum:   2833928, n_ok: 263)
  sample  264:    10993  (running sum:   2844921, n_ok: 264)
  sample  265:    11033  (running sum:   2855954, n_ok: 265)
  sample  266:    10900  (running sum:   2866854, n_ok: 266)
  sample  267:    10766  (running sum:   2877620, n_ok: 267)
  sample  268:    10681  (running sum:   2888301, n_ok: 268)
  sample  269:    10802  (running sum:   2899103, n_ok: 269)
  sample  270:    10598  (running sum:   2909701, n_ok: 270)
  sample  271:    10669  (running sum:   2920370, n_ok: 271)
  sample  272:    10556  (running sum:   2930926, n_ok: 272)
  sample  273:    10672  (running sum:   2941598, n_ok: 273)
  sample  274:    10518  (running sum:   2952116, n_ok: 274)
  sample  275:    10539  (running sum:   2962655, n_ok: 275)
  sample  276:    10148  (running sum:   2972803, n_ok: 276)
  sample  277:     9655  (running sum:   2982458, n_ok: 277)
  sample  278:     9741  (running sum:   2992199, n_ok: 278)
  sample  279:     9786  (running sum:   3001985, n_ok: 279)
  sample  280:    10158  (running sum:   3012143, n_ok: 280)
  sample  281:    10575  (running sum:   3022718, n_ok: 281)
  sample  282:    10816  (running sum:   3033534, n_ok: 282)
  sample  283:    10878  (running sum:   3044412, n_ok: 283)
  sample  284:    10809  (running sum:   3055221, n_ok: 284)
  sample  285:    10832  (running sum:   3066053, n_ok: 285)
  sample  286:    10842  (running sum:   3076895, n_ok: 286)
  sample  287:    10948  (running sum:   3087843, n_ok: 287)
  sample  288:    10863  (running sum:   3098706, n_ok: 288)
  sample  289:    10972  (running sum:   3109678, n_ok: 289)
  sample  290:    10770  (running sum:   3120448, n_ok: 290)
  sample  291:    10968  (running sum:   3131416, n_ok: 291)
  sample  292:    11060  (running sum:   3142476, n_ok: 292)
  sample  293:    11507  (running sum:   3153983, n_ok: 293)
  sample  294:    12097  (running sum:   3166080, n_ok: 294)
  sample  295:    11830  (running sum:   3177910, n_ok: 295)
  sample  296:    11662  (running sum:   3189572, n_ok: 296)
  sample  297:    11341  (running sum:   3200913, n_ok: 297)
  sample  298:    11218  (running sum:   3212131, n_ok: 298)
  sample  299:    11024  (running sum:   3223155, n_ok: 299)
  sample  300:    10919  (running sum:   3234074, n_ok: 300)
  sample  301:    10817  (running sum:   3244891, n_ok: 301)
  sample  302:    10674  (running sum:   3255565, n_ok: 302)
  sample  303:    10766  (running sum:   3266331, n_ok: 303)
  sample  304:    10695  (running sum:   3277026, n_ok: 304)
  sample  305:    10634  (running sum:   3287660, n_ok: 305)
  sample  306:    10624  (running sum:   3298284, n_ok: 306)
  sample  307:    10686  (running sum:   3308970, n_ok: 307)
  sample  308:    10736  (running sum:   3319706, n_ok: 308)
  sample  309:    10158  (running sum:   3329864, n_ok: 309)
  sample  310:     9865  (running sum:   3339729, n_ok: 310)
  sample  311:     9689  (running sum:   3349418, n_ok: 311)
  sample  312:     9757  (running sum:   3359175, n_ok: 312)
  sample  313:     9891  (running sum:   3369066, n_ok: 313)
  sample  314:    10433  (running sum:   3379499, n_ok: 314)
  sample  315:    10666  (running sum:   3390165, n_ok: 315)
  sample  316:    10766  (running sum:   3400931, n_ok: 316)
  sample  317:    10763  (running sum:   3411694, n_ok: 317)
  sample  318:    10768  (running sum:   3422462, n_ok: 318)
  sample  319:    10816  (running sum:   3433278, n_ok: 319)
  sample  320:    10845  (running sum:   3444123, n_ok: 320)
  sample  321:    10856  (running sum:   3454979, n_ok: 321)
  sample  322:    10813  (running sum:   3465792, n_ok: 322)
  sample  323:    10724  (running sum:   3476516, n_ok: 323)
  sample  324:    10802  (running sum:   3487318, n_ok: 324)
  sample  325:    10791  (running sum:   3498109, n_ok: 325)
  sample  326:    11014  (running sum:   3509123, n_ok: 326)
  sample  327:    11971  (running sum:   3521094, n_ok: 327)
  sample  328:    11763  (running sum:   3532857, n_ok: 328)
  sample  329:    11740  (running sum:   3544597, n_ok: 329)
  sample  330:    11522  (running sum:   3556119, n_ok: 330)
  sample  331:    11007  (running sum:   3567126, n_ok: 331)
  sample  332:    10976  (running sum:   3578102, n_ok: 332)
  sample  333:    10772  (running sum:   3588874, n_ok: 333)
  sample  334:    10744  (running sum:   3599618, n_ok: 334)
  sample  335:    10684  (running sum:   3610302, n_ok: 335)
  sample  336:    10663  (running sum:   3620965, n_ok: 336)
  sample  337:    10667  (running sum:   3631632, n_ok: 337)
  sample  338:    10801  (running sum:   3642433, n_ok: 338)
  sample  339:    10633  (running sum:   3653066, n_ok: 339)
  sample  340:    10722  (running sum:   3663788, n_ok: 340)
  sample  341:    10764  (running sum:   3674552, n_ok: 341)
  sample  342:    10654  (running sum:   3685206, n_ok: 342)
  sample  343:    10224  (running sum:   3695430, n_ok: 343)
  sample  344:     9643  (running sum:   3705073, n_ok: 344)
  sample  345:     9896  (running sum:   3714969, n_ok: 345)
  sample  346:     9982  (running sum:   3724951, n_ok: 346)
  sample  347:    10243  (running sum:   3735194, n_ok: 347)
  sample  348:    10740  (running sum:   3745934, n_ok: 348)
  sample  349:    11004  (running sum:   3756938, n_ok: 349)
  sample  350:    10908  (running sum:   3767846, n_ok: 350)
  sample  351:    10996  (running sum:   3778842, n_ok: 351)
  sample  352:    11028  (running sum:   3789870, n_ok: 352)
  sample  353:    11013  (running sum:   3800883, n_ok: 353)
  sample  354:    10962  (running sum:   3811845, n_ok: 354)
  sample  355:    11034  (running sum:   3822879, n_ok: 355)
  sample  356:    11087  (running sum:   3833966, n_ok: 356)
  sample  357:    11009  (running sum:   3844975, n_ok: 357)
  sample  358:    11070  (running sum:   3856045, n_ok: 358)
  sample  359:    11025  (running sum:   3867070, n_ok: 359)
  sample  360:    11719  (running sum:   3878789, n_ok: 360)
  sample  361:    12111  (running sum:   3890900, n_ok: 361)
  sample  362:    11894  (running sum:   3902794, n_ok: 362)
  sample  363:    11792  (running sum:   3914586, n_ok: 363)
  sample  364:    11529  (running sum:   3926115, n_ok: 364)
  sample  365:    11338  (running sum:   3937453, n_ok: 365)
  sample  366:    11064  (running sum:   3948517, n_ok: 366)
  sample  367:    10847  (running sum:   3959364, n_ok: 367)
  sample  368:    10808  (running sum:   3970172, n_ok: 368)
  sample  369:    10850  (running sum:   3981022, n_ok: 369)
  sample  370:    10831  (running sum:   3991853, n_ok: 370)
  sample  371:    10759  (running sum:   4002612, n_ok: 371)
  sample  372:    10625  (running sum:   4013237, n_ok: 372)
  sample  373:    10817  (running sum:   4024054, n_ok: 373)
  sample  374:    10673  (running sum:   4034727, n_ok: 374)
  sample  375:    10794  (running sum:   4045521, n_ok: 375)
  sample  376:    10257  (running sum:   4055778, n_ok: 376)
  sample  377:     9835  (running sum:   4065613, n_ok: 377)
  sample  378:     9845  (running sum:   4075458, n_ok: 378)
  sample  379:     9994  (running sum:   4085452, n_ok: 379)
  sample  380:    10057  (running sum:   4095509, n_ok: 380)
  sample  381:    10600  (running sum:   4106109, n_ok: 381)
  sample  382:    10890  (running sum:   4116999, n_ok: 382)
  sample  383:    10846  (running sum:   4127845, n_ok: 383)
  sample  384:    10958  (running sum:   4138803, n_ok: 384)
  sample  385:    10948  (running sum:   4149751, n_ok: 385)
  sample  386:    10901  (running sum:   4160652, n_ok: 386)
  sample  387:    10980  (running sum:   4171632, n_ok: 387)
  sample  388:    10830  (running sum:   4182462, n_ok: 388)
  sample  389:    10932  (running sum:   4193394, n_ok: 389)
  sample  390:    10790  (running sum:   4204184, n_ok: 390)
  sample  391:    10840  (running sum:   4215024, n_ok: 391)
  sample  392:    10723  (running sum:   4225747, n_ok: 392)
  sample  393:    11014  (running sum:   4236761, n_ok: 393)
  sample  394:    11932  (running sum:   4248693, n_ok: 394)
  sample  395:    11716  (running sum:   4260409, n_ok: 395)
  sample  396:    11559  (running sum:   4271968, n_ok: 396)
  sample  397:    11411  (running sum:   4283379, n_ok: 397)
  sample  398:    10969  (running sum:   4294348, n_ok: 398)
  sample  399:    10800  (running sum:   4305148, n_ok: 399)
  sample  400:    10698  (running sum:   4315846, n_ok: 400)
  sample  401:    10604  (running sum:   4326450, n_ok: 401)
  sample  402:    10669  (running sum:   4337119, n_ok: 402)
  sample  403:    10618  (running sum:   4347737, n_ok: 403)
  sample  404:    10337  (running sum:   4358074, n_ok: 404)
  sample  405:    10442  (running sum:   4368516, n_ok: 405)
  sample  406:    10364  (running sum:   4378880, n_ok: 406)
  sample  407:    10428  (running sum:   4389308, n_ok: 407)
  sample  408:    10435  (running sum:   4399743, n_ok: 408)
  sample  409:    10326  (running sum:   4410069, n_ok: 409)
  sample  410:     9855  (running sum:   4419924, n_ok: 410)
  sample  411:     9560  (running sum:   4429484, n_ok: 411)
  sample  412:     9801  (running sum:   4439285, n_ok: 412)
  sample  413:     9824  (running sum:   4449109, n_ok: 413)
  sample  414:    10051  (running sum:   4459160, n_ok: 414)
  sample  415:    10373  (running sum:   4469533, n_ok: 415)
  sample  416:    10656  (running sum:   4480189, n_ok: 416)
  sample  417:    10665  (running sum:   4490854, n_ok: 417)
  sample  418:    10778  (running sum:   4501632, n_ok: 418)
  sample  419:    10793  (running sum:   4512425, n_ok: 419)
  sample  420:    10714  (running sum:   4523139, n_ok: 420)
  sample  421:    10878  (running sum:   4534017, n_ok: 421)
  sample  422:    10860  (running sum:   4544877, n_ok: 422)
  sample  423:    10797  (running sum:   4555674, n_ok: 423)
  sample  424:    10725  (running sum:   4566399, n_ok: 424)
  sample  425:    10755  (running sum:   4577154, n_ok: 425)
  sample  426:    10854  (running sum:   4588008, n_ok: 426)
  sample  427:    11420  (running sum:   4599428, n_ok: 427)
  sample  428:    11880  (running sum:   4611308, n_ok: 428)
  sample  429:    11663  (running sum:   4622971, n_ok: 429)
  sample  430:    11521  (running sum:   4634492, n_ok: 430)
  sample  431:    11136  (running sum:   4645628, n_ok: 431)
  sample  432:    11003  (running sum:   4656631, n_ok: 432)
  sample  433:    10803  (running sum:   4667434, n_ok: 433)
  sample  434:    10588  (running sum:   4678022, n_ok: 434)
  sample  435:    10681  (running sum:   4688703, n_ok: 435)
  sample  436:    10662  (running sum:   4699365, n_ok: 436)
  sample  437:    10647  (running sum:   4710012, n_ok: 437)
  sample  438:    10467  (running sum:   4720479, n_ok: 438)
  sample  439:    10505  (running sum:   4730984, n_ok: 439)
  sample  440:    10551  (running sum:   4741535, n_ok: 440)
  sample  441:    10552  (running sum:   4752087, n_ok: 441)
  sample  442:    10595  (running sum:   4762682, n_ok: 442)
  sample  443:    10230  (running sum:   4772912, n_ok: 443)
  sample  444:     9719  (running sum:   4782631, n_ok: 444)
  sample  445:     9707  (running sum:   4792338, n_ok: 445)
  sample  446:     9750  (running sum:   4802088, n_ok: 446)
  sample  447:     9856  (running sum:   4811944, n_ok: 447)
  sample  448:    10476  (running sum:   4822420, n_ok: 448)
  sample  449:    10636  (running sum:   4833056, n_ok: 449)
  sample  450:    10718  (running sum:   4843774, n_ok: 450)
  sample  451:    10864  (running sum:   4854638, n_ok: 451)
  sample  452:    10790  (running sum:   4865428, n_ok: 452)
  sample  453:    10848  (running sum:   4876276, n_ok: 453)
  sample  454:    10942  (running sum:   4887218, n_ok: 454)
  sample  455:    10870  (running sum:   4898088, n_ok: 455)
  sample  456:    10909  (running sum:   4908997, n_ok: 456)
  sample  457:    10848  (running sum:   4919845, n_ok: 457)
  sample  458:    10914  (running sum:   4930759, n_ok: 458)
  sample  459:    10895  (running sum:   4941654, n_ok: 459)
  sample  460:    11086  (running sum:   4952740, n_ok: 460)
  sample  461:    12085  (running sum:   4964825, n_ok: 461)
  sample  462:    11833  (running sum:   4976658, n_ok: 462)
  sample  463:    11655  (running sum:   4988313, n_ok: 463)
  sample  464:    11603  (running sum:   4999916, n_ok: 464)
  sample  465:    11099  (running sum:   5011015, n_ok: 465)
  sample  466:    10973  (running sum:   5021988, n_ok: 466)
  sample  467:    10854  (running sum:   5032842, n_ok: 467)
  sample  468:    10813  (running sum:   5043655, n_ok: 468)
  sample  469:    10640  (running sum:   5054295, n_ok: 469)
  sample  470:    10752  (running sum:   5065047, n_ok: 470)
  sample  471:    10502  (running sum:   5075549, n_ok: 471)
  sample  472:    10700  (running sum:   5086249, n_ok: 472)
  sample  473:    10527  (running sum:   5096776, n_ok: 473)
  sample  474:    10614  (running sum:   5107390, n_ok: 474)
  sample  475:    10707  (running sum:   5118097, n_ok: 475)
  sample  476:    10521  (running sum:   5128618, n_ok: 476)
  sample  477:    10152  (running sum:   5138770, n_ok: 477)
  sample  478:     9703  (running sum:   5148473, n_ok: 478)
  sample  479:     9855  (running sum:   5158328, n_ok: 479)
  sample  480:     9900  (running sum:   5168228, n_ok: 480)
  sample  481:    10309  (running sum:   5178537, n_ok: 481)
