:0 lp:13347
[1786047596.521678337] [FAULT] DRV8874 cleared (cmd was 23 at the time)
[1786047596.522628337] [FAULT] DRV8874 cleared (cmd was 23 at the time)
[1786047596.523588337] [FAULT] DRV8874 cleared (cmd was 23 at the time)
[1786047596.524551337] [96.526455337] [FAULT] DRV8874 cleared (cmd was 24 at the time)
[1786047596.527421337] [FAULT] DRV8874 cleared (cmd was 25 at the time)
[1786047596.528354337] [FAULT] DRV8874 cleared (cmd was 25 at the time)
[1786047596.529302337] [FAULT] DRV8874 cleared (cmd was 26 at the time)
[1786047596.530287337] [FAULT] DRV8874 cleared (cmd was 26 at the time)
[1786047596.531243337] [FAULT] DRV8874 cleared (cmd was 26 at the time)
[1786047596.532193337] [FAULT] DRV8874 cleared (cmd was 27 at the time)
[1786047596.533150337] [FAULT] DRV8874 cleared (cmd was 27 at the time)
[1786047596.53411786047596.536083337] [FAULT] DRV8874 cleared (cmd was 28 at the time)
[1786047596.537047337] [FAULT] DRV8874 cleared (cmd was 29 at the time)
[1786047596.538008337] [FAULT] DRV8874 cleared (cmd was 29 at the time)
[1786047596.538979337] [FAULT] DRV8874 cleared (cmd was 30 at the time)
[1786047596.539943337] [FAULT] DRV8874 cleared (cmd was 30 at the time)
[1786047596.540918337] [FAULT] DRV8874 cleared (cmd was 30 at the time)
[1786047596.541789337] [FAULT] DRV8874 cleared (cmd was 30 at the time)
[1786047596.542764337] [FAULT] DRV8874 cleared (cmd was 31 at the time)
[1786047596.543805337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 31 at the time)
[1786047596.545760337] [FAULT] DRV8874 cleared (cmd was 32 at the time)
[1786047596.547094337] [FAULT] DRV8874 cleared (cmd was 33 at the time)
4 at the time)
[1786047596.550084337] [FAULT] DRV8874 cleared (cmd was 34 at the time)
[1786047596.551132337] [FAULT] DRV8874 cleared (cmd was 35 at the time)
[1786047596.552222337] [FAULT] DRV8874 cleared (cmd was 35 at the time)
[1786047596.553208337] [FAULT] DRV8874 cleared (cmd was 36 at the time)
[1786047596.554234337] [FAULT] DRV8874 cleared (cmd was 36 at the time)
[1786047596.555251337] [FAULT] DRV8874 cleared (cmd was 37 at the time)
[1786047596.556249337] [FAULT] DRV8874 cleared (cmd was 37 at the time)
[1786047596.557238337] [FAULT] DRV8874 cleared (cmd was 37 at the time)
[1786047596.558234337] [FAULT] DRV8874 cleared (cmd was 38 at the time)
[1786047596.559216337] [FAULT] DRV8874 cleared (cmd was 38 at the time)
9 at the time)
[1786047596.562188337] [FAULT] DRV8874 cleared (cmd was 40 at the time)
[1786047596.563255337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 40 at the time)
[1786047596.565102337] [FAULT] DRV8874 cleared (cmd was 41 at the time)
[1786047596.566110337] [FAULT] DRV8874 cleared (cmd was 42 at the time)
[1786047596.567111337] [FAULT] DRV8874 cleared (cmd was 42 at the time)
[1786047596.568099337] [FAULT] DRV8874 cleared (cmd was 43 at the time)
[1786047596.569092337] [FAULT] DRV8874 cleared (cmd was 43 at the time)
[1786047596.570083337] [FAULT] DRV8874 cleared (cmd was 44 at the time)
[1786047596.571077337] [FAULT] DRV8874 cleared (cmd was 44 at the time)
[1786047596.572061337] [FAULT] DRV8874 cleared (cmd was 45 at the time)
[1786047596.573096337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 45 at the time)
[1786047596.574923337] [FAULT] DRV8874 cleared (cmd was 46 at the time)
[1786047596.575804337] [FAULT] DRV8cmd was 47 at the time)
[1786047596.578648337] [FAULT] DRV8874 cleared (cmd was 48 at the time)
[1786047596.579629337] [FAULT] DRV8874 cleared (cmd was 48 at the time)
[1786047596.580641337] [FAULT] DRV8874 cleared (cmd was 49 at the time)
[1786047596.581632337] [FAULT] DRV8874 cleared (cmd was 49 at the time)
[1786047596.582748337] [FAULT] DRV8874 cleared (cmd was 50 at the time)
[1786047596.583974337] [FAULT] DRV8874 cleared (cmd was 50 at the time)
[1786047596.584998337] [FAULT] DRV8874 cleared (cmd was 51 at the time)
[1786047596.585993337] [FAULT] DRV8874 cleared (cmd was 52 at the time)
[1786047596.587055337] [FAULT] DRV8874 cleared (cmd was 53 at the time)
[1786047596.588146337] [FAULT] DRV8874 cleared (cmd was 53 at the time)
[1786047596.589156337] [FAULT] DRV8874 cleared (cmd was 54 at the time)
[1786047596.590199337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 54 at the time)
[1786047596.595150337] t:217.77s enc:0.0 des:5696.8 err:5696.8 cur:45 cmd:56 | pub:1ms ret:0 lp:94
[1786047596.597029337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 58 at the time)
[1786047596.598784337] [FAULT] DRV8874 cleared (cmd was 59 at the time)
[1786047596.599779337] [FAULT] DRV8874 cleared (cmd was 59 at the time)
[1786047596.600767337] [FAULT] DRV8874 cleared (cmd was 60 at the time)
[1786047596.601755337] [FAULT] DRV8874 cleared (cmd was 60 at the time)
[1786047596.602748337] [FAULT] DRV8874 cleared (cmd was 61 at the time)
[1786047596.603768337] [FAULT] DRV8874 cleared (cmd was 62 at the time)
[1786047596.604795337] [FAULT] DRV8874 cleared (cmd was 62 at the time)
[1786047596.605800337] [FAULT] DRV8874 cleared (cmd was 63 at the time)
[1786047596.606797337] [FAULT] DRV8874 cleared (cmd was 63 at the time)
[1786047596.607795337] [FAULT] DRV8874 cleared (cmd was 64 at the time)
[1786047596.608796337] [FAULT] DRV8874 cleared (cmd was 65 at the time)
[1786047596.609795337] [FAULT] DRV8874 cleared (cmd was 65 at the time)
[1786047596.610795337] [FAULT] DRV8874 cleared (cmd was 66 at the time)
[1786047596.611795337] [FAULT] DRV8874 cleared (cmd was 66 at the time)
[1786047596.612797337] [FAULT] DRV8874 cleared (cmd was 67 at the time)
[1786047596.613938337] [FAULT] DRV8874 cleared (cmd was 68 at the time)
[1786047596.614941337] [FAULT] DRV8874 cleared (cmd was 68 at the time)
[1786047596.615927337] [FAULT] DRV8874 cleared (cmd was 69 at the time)
[1786047596.616918337] [FAULT] DRV8874 cleared (cmd was 70 at the time)
[1786047596.617953337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 70 at the time)
[1786047596.619699337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 71 at the time)
[1786047596.621547337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 73 at the time)
[1786047596.623353337] [FAULT] DRV8874 cleared (cmd was 74 at the time)
[1786047596.624400337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 75 at the time)
[1786047596.626253337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 76 at the time)
[1786047596.628070337] [FAULT] DRV8874 cleared (cmd was 77 at the time)
[1786047596.629057337] [FAULT] DRV8874 cleared (cmd was 78 at the time)
[1786047596.630102337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 79 at the time)
[1786047596.631932337] [FAULT] DRV8874 cleared (cmd was 79 at the time)
[1786047596.632910337] [FAULT] DRV8874 cleared (cmd was 80 at the time)
[1786047596.633936337] [FAULT] DRV8874 cleared (cmd was 81 at the time)
[1786047596.634[1786047596.636955337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 83 at the time)
[1786047596.638700337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 84 at the time)
[1786047596.640552337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 85 at the time)
[1786047596.642352337] [FAULT] DRV8874 cleared (cmd was 87 at the time)
[1786047596.643334337] [FAULT] DRV8874 cleared (cmd was 87 at the time)
[1786047596.644337337] [FAULT] DRV8874 cleared (cmd was 88 at the time)
[1786047596.645334337] [FAULT] DRV8874 cleared (cmd was 89 at the time)
[1786047596.646489337] [FAULT] DRV8874 cleared (cmd was 90 at the time)
[1786047596.647719337] [FAULT] DRV8874 cleared (cmd was 90 at the time)
[1786047596.648758337] [FAULT] DRV8874 cleared (cmd was 91 at the time)
[1786047596.649803337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 92 at the time)
[1786047596.651654337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 93 at the time)
[1786047596.653589337] [FAULT] DRV8874 cleared (cmd was 95 at the time)
[1786047596.654635337] [FAULT] DRV8874 cleared (cmd was 95 at the time)
[1786047596.655641337] [FAULT] DRV8874 cleared (cmd was 96 at the time)
[1786047596.656640337] [FAULT] DRV8874 cleared (cmd was 97 at the time)
[1786047596.65763733047596.659622337] [FAULT] DRV8874 cleared (cmd was 99 at the time)
[1786047596.660655337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 100 at the time)
[1786047596.662505337] [FAULT] DRV8874 cleared (cmd was 101 at the time)
[1786047596.663599337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 102 at the time)
[1786047596.665518337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 103 at the time)
[1786047596.667353337] [FAULT] DRV8874 cleared (cmd was 105 at the time)
[1786047596.668401337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 106 at the time)
[1786047596.670223337] [FAULT] DRV8874 cleared (cmd was 107 at the time)
[1786047596.671235337] [FAULT] DRV8874 cleared (cmd was 108 at the time)
[1786047596.672242337] [FAULT] DRV8874 cleared (cmd was 109 at the time)
[1786047596.673248337] [FAULT] DRV8874 cleared (cmd was 110 at the time)
[1786047596.674316337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 110 at the time)
[1786047596.676153337] [FAULT] DRV8874 cleared (cmd was 112 at the time)
[1786047596.677207337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 113 at the time)
[1786047596.679026337] [FAULT] DRV8874 cleared (cmd was 114 at the time)
[1786047596.680048337] [FAULT] DRV8874 cleared (cmd was 115 at the time)
[1786047596.er-temp/under-voltage) (cmd was 117 at the time)
[1786047596.684021337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 118 at the time)
[1786047596.686026337] [FAULT] DRV8874 cleared (cmd was 119 at the time)
[1786047596.687101337] [FAULT] DRV8874 cleared (cmd was 121 at the time)
[1786047596.688160337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 122 at the time)
[1786047596.690156337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 123 at the time)
[1786047596.695284337] t:217.87s enc:0.0 des:12702.5 err:12702.5 cur:47 cmd:127 | pub:1ms ret:0 lp:75
[1786047596.697050337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 129 at the time)
[1786047596.698800337] [FAULT] DRV8874 cleared (cmd was 130 at the time)
[1786047596.699952337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 131 at the time)
[1786047596.701682337] [FAULT] DRV8874 cleared (cmd was 132 at the time)
[1786047596.702692337] [FAULT] DRV8874 cleared (cmd was 133 at the time)
[1786047596.703757337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 134 at the time)
[1786047596.705652337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 136 at the time)
[1786047596.707484337] [FAULT] DRV8874 cleared (cmd was 138 at the time)
[1786047596.708496337] [FAULT] DRV8874 cleared (cmd was 138 at the time)
[1786047596.709547337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 139 at the time)
[1786047596.711406337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 141 at the time)
[1786047596.713236337] [FAULT] DRV8874 cleared (cmd was 143 at the time)
[1786047596.714329337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 144 at the time)
[1786047596.716204337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 146 at the time)
[1786047596.718034337] [FAULT] DRV8874 cleared (cmd was 147 at the time)
[1786047596.719043337] [FAULT] DRV8874 cleared (cmd was 148 at the time)
[1786047596.720051337] [FAULT] DRV8874 cleared (cmd was 149 at the time)
[1786047596.721098337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 150 at the time)
[1786047596.722960337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 151 at the time)
[1786047596.724706337] [FAULT] DRV8874 cleared (cmd was 153 at the time)
[1786047596.725767337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 154 at the time)
[1786047596.727592337] [FAULT] DRV8874 cleared (cmd was 155 at the time)
[1786047596.728597337] [FAULT] DRV8874 cleared (cmd was 156 at the time)
[1786047596.729653337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 157 at the time)
[1786047596.731567337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 159 at the time)
[1786047596.733430337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 161 at the time)
[1786047596.735310337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 163 at the time)
[1786047596.737178337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 165 at the time)
[1786047596.739039337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 167 at the time)
[1786047596.740903337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 168 at the time)
[1786047596.742637337] [FAULT] DRV8874 cleared (cmd was 170 at the time)
[1786047596.743654337] [FAULT] DRV8874 cleared (cmd was 171 at the time)
[1786047596.744731337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 172 at the time)
[1786047596.746975337] [FAULT] DRV8874 cleared (cmd was 173 at the time)
[1786047596.748060337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 175 at the time)
[1786047596.749805337] [FAULT] DRV8874 cleared (cmd was 176 at the time)
[1786047596.751024337] [FAULT] DRV8874 cleared (cmd was 177 at the time)
[1786047596.752055337] [FAULT] DRV8874 cleared (cmd was 179 at the time)
[1786047596.753110337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 180 at the time)
[1786047596.755021337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 182 at the time)
[1786047596.756904337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 183 at the time)
[1786047596.758680337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 185 at the time)
[1786047596.760500337] [FAULT] DRV8874 cleared (cmd was 187 at the time)
[1786047596.761540337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 188 at the time)
[1786047596.763427337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 190 at the time)
[1786047596.765491337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 192 at the time)
[1786047596.767410337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 194 at the time)
[1786047596.769274337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 196 at the time)
[1786047596.771091337] [FAULT] DRV8874 cleared (cmd was 199 at the time)
[1786047596.772141337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 200 at the time)
[1786047596.774006337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 202 at the time)
[1786047596.775757337] [FAULT] DRV8874 cleared (cmd was 203 at the time)
[1786047596.776798337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 204 at the time)
[1786047596.778671337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 206 at the time)
[1786047596.780557337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 208 at the time)
[1786047596.782427337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 210 at the time)
[1786047596.784281337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 212 at the time)
[1786047596.786169337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 214 at the time)
[1786047596.788259337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 216 at the time)
[1786047596.790176337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 219 at the time)
[1786047596.795383337] t:217.97s enc:0.0 des:22343.6 err:22343.6 cur:209 cmd:223 | pub:1ms ret:0 lp:60
[1786047596.797106337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 226 at the time)
[1786047596.799008337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 228 at the time)
[1786047596.800784337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 230 at the time)
[1786047596.802644337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 232 at the time)
[1786047596.804518337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 234 at the time)
[1786047596.806382337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 236 at the time)
[1786047596.808238337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 238 at the time)
[1786047596.810050337] [FAULT] DRV8874 cleared (cmd was 241 at the time)
[1786047596.811090337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 242 at the time)
[1786047596.812941337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 243 at the time)
[1786047596.814714337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 245 at the time)
[1786047596.816554337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 248 at the time)
[1786047596.818386337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 250 at the time)
[1786047596.820184337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 252 at the time)
[1786047596.821976337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 253 at the time)
[1786047596.823587337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 255 at the time)
[1786047596.893253337] t:218.07s enc:0.0 des:34208.3 err:34208.3 cur:0 cmd:255 | pub:0ms ret:0 lp:9120
[1786047596.994265337] t:218.17s enc:0.0 des:48743.5 err:48743.5 cur:0 cmd:255 | pub:0ms ret:0 lp:13339
[1786047597.093652337] t:218.27s enc:0.0 des:65174.8 err:65174.8 cur:0 cmd:255 | pub:0ms ret:0 lp:13165
[1786047597.193583337] t:218.37s enc:0.0 des:83455.0 err:83455.0 cur:0 cmd:255 | pub:0ms ret:0 lp:13264
[1786047597.293332337] t:218.47s enc:0.0 des:103101.8 err:103101.8 cur:0 cmd:255 | pub:0ms ret:0 lp:13270
[1786047597.393360337] t:218.57s enc:0.0 des:124103.8 err:124103.8 cur:0 cmd:255 | pub:0ms ret:0 lp:13303
[1786047597.493395337] t:218.67s enc:0.0 des:145990.6 err:145990.6 cur:0 cmd:255 | pub:0ms ret:0 lp:13297
[1786047597.593501337] t:218.77s enc:0.0 des:168413.8 err:168413.8 cur:0 cmd:255 | pub:0ms ret:0 lp:13298
[1786047597.693486337] t:218.87s enc:0.0 des:191016.3 err:191016.3 cur:0 cmd:255 | pub:0ms ret:0 lp:13286
[1786047597.793504337] t:218.97s enc:0.0 des:213445.0 err:213445.0 cur:0 cmd:255 | pub:0ms ret:0 lp:13283
[1786047597.893518337] t:219.07s enc:0.0 des:235349.8 err:235349.8 cur:0 cmd:255 | pub:0ms ret:0 lp:13282
[1786047597.993675337] t:219.17s enc:0.0 des:256534.6 err:256534.6 cur:0 cmd:255 | pub:0ms ret:0 lp:13283
[1786047598.093343337] t:219.27s enc:0.0 des:276205.6 err:276205.6 cur:0 cmd:255 | pub:0ms ret:0 lp:13254
[1786047598.193598337] t:219.37s enc:0.0 des:294515.4 err:294515.4 cur:0 cmd:255 | pub:0ms ret:0 lp:13283
[1786047598.293515337] t:219.47s enc:0.0 des:311016.6 err:311016.6 cur:0 cmd:255 | pub:0ms ret:0 lp:13264
[1786047598.393333337] t:219.57s enc:0.0 des:325452.0 err:325452.0 cur:0 cmd:255 | pub:0ms ret:0 lp:13294
[1786047598.493498337] t:219.67s enc:0.0 des:337597.3 err:337597.3 cur:0 cmd:255 | pub:0ms ret:0 lp:13312
[1786047598.593417337] t:219.77s enc:0.0 des:347318.5 err:347318.5 cur:0 cmd:255 | pub:0ms ret:0 lp:13282
[1786047598.694396337] t:219.87s enc:0.0 des:354330.3 err:354330.3 cur:0 cmd:255 | pub:0ms ret:0 lp:13251
[1786047598.793662337] t:219.97s enc:0.0 des:358562.6 err:358562.6 cur:0 cmd:255 | pub:0ms ret:0 lp:13119
[1786047598.893379337] t:220.07s enc:0.0 des:360000.0 err:360000.0 cur:0 cmd:255 | pub:0ms ret:0 lp:13229
[1786047598.993579337] t:220.17s enc:0.0 des:358594.4 err:358594.4 cur:0 cmd:255 | pub:0ms ret:0 lp:13266
[1786047599.093535337] t:220.27s enc:0.0 des:354416.3 err:354416.3 cur:0 cmd:255 | pub:0ms ret:0 lp:13250
[1786047599.193452337] t:220.37s enc:0.0 des:347381.3 err:347381.3 cur:0 cmd:255 | pub:0ms ret:0 lp:13262
[1786047599.293382337] t:220.47s enc:0.0 des:337791.1 err:337791.1 cur:0 cmd:255 | pub:0ms ret:0 lp:13266
[1786047599.393645337] t:220.57s enc:0.0 des:325690.4 err:325690.4 cur:0 cmd:255 | pub:0ms ret:0 lp:13268
[1786047599.493498337] t:220.67s enc:0.0 des:311409.9 err:311409.9 cur:0 cmd:255 | pub:0ms ret:0 lp:13235
[1786047599.593671337] t:220.77s enc:0.0 des:294822.5 err:294822.5 cur:0 cmd:255 | pub:1ms ret:0 lp:13262
[1786047599.693497337] t:220.87s enc:0.0 des:276687.8 err:276687.8 cur:0 cmd:255 | pub:0ms ret:0 lp:13239
[1786047599.793686337] t:220.97s enc:0.0 des:256735.9 err:256735.9 cur:0 cmd:255 | pub:1ms ret:0 lp:13256
[1786047599.893496337] t:221.07s enc:0.0 des:235719.0 err:235719.0 cur:0 cmd:255 | pub:0ms ret:0 lp:13220
[1786047599.993432337] t:221.17s enc:0.0 des:213873.9 err:213873.9 cur:0 cmd:255 | pub:0ms ret:0 lp:13280
[1786047600.093628337] t:221.27s enc:0.0 des:191448.5 err:191448.5 cur:0 cmd:255 | pub:0ms ret:0 lp:13285
[1786047600.289052337] [watchdog] ping result: 0 | ros_connected: 1 | heap: 178424
[1786047600.292749337] t:221.47s enc:0.0 des:146554.9 err:146554.9 cur:0 cmd:255 | pub:1ms ret:0 lp:12826
[1786047600.392440337] t:221.57s enc:0.0 des:124722.4 err:124722.4 cur:0 cmd:255 | pub:0ms ret:0 lp:13236
[1786047600.492613337] t:221.67s enc:0.0 des:103693.5 err:103693.5 cur:0 cmd:255 | pub:0ms ret:0 lp:13283
[1786047600.592461337] t:221.77s enc:0.0 des:83984.1 err:83984.1 cur:0 cmd:255 | pub:0ms ret:0 lp:13259
[1786047600.692429337] t:221.87s enc:0.0 des:65657.8 err:65657.8 cur:0 cmd:255 | pub:0ms ret:0 lp:13291
[1786047600.792316337] t:221.97s enc:0.0 des:49137.3 err:49137.3 cur:0 cmd:255 | pub:0ms ret:0 lp:13284
[1786047600.892558337] t:222.07s enc:0.0 des:34678.2 err:34678.2 cur:0 cmd:255 | pub:0ms ret:0 lp:13301
[1786047600.965137337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 254 at the time)
[1786047600.967030337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 252 at the time)
[1786047600.968748337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 250 at the time)
[1786047600.970582337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 248 at the time)
[1786047600.972434337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 246 at the time)
[1786047600.974292337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 244 at the time)
[1786047600.976101337] [FAULT] DRV8874 cleared (cmd was 241 at the time)
[1786047600.977150337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 240 at the time)
[1786047600.979009337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 238 at the time)
[1786047600.980783337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 237 at the time)
[1786047600.982659337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 235 at the time)
[1786047600.984540337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 232 at the time)
[1786047600.986572337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 230 at the time)
[1786047600.988486337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 228 at the time)
[1786047600.994555337] t:222.17s enc:0.0 des:22294.4 err:22294.4 cur:47 cmd:222 | pub:0ms ret:0 lp:9811
[1786047600.996336337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 219 at the time)
[1786047600.998217337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 217 at the time)
[1786047601.000077337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 215 at the time)
[1786047601.001971337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 214 at the time)
[1786047601.003749337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 212 at the time)
[1786047601.005620337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 210 at the time)
[1786047601.007440337] [FAULT] DRV8874 cleared (cmd was 207 at the time)
[1786047601.008476337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 206 at the time)
[1786047601.010330337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 204 at the time)
[1786047601.012156337] [FAULT] DRV8874 cleared (cmd was 202 at the time)
[1786047601.013225337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 201 at the time)
